title,bert-base-uncased,roberta-large,microsoft/deberta-large,facebook/bart-large,xlnet-large-cased,google/electra-large-discriminator,albert-large-v2,Average
Attack of the Puppet People,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.05612244897959184
Tremors,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.1377551020408163
Commando,0.0,0.6785714285714286,0.8214285714285714,0.5714285714285714,0.07142857142857142,0.10714285714285714,0.0,0.32142857142857145
Dracula,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061
Ikiru,0.6071428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.10714285714285712
Earth,0.42857142857142855,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.0,0.14285714285714285
Dust,0.21428571428571427,0.5,0.03571428571428571,0.42857142857142855,0.21428571428571427,0.0,0.03571428571428571,0.20408163265306123
Cabin Fever,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224
Matchstick Men,0.7142857142857143,0.03571428571428571,0.0,0.35714285714285715,0.0,0.6071428571428571,0.14285714285714285,0.2653061224489796
Once Upon a Time in Mexico,0.0,0.42857142857142855,0.9285714285714286,0.8571428571428571,0.10714285714285714,0.7142857142857143,0.0,0.43367346938775514
Dummy,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.10714285714285714
Lost in Translation,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.11224489795918369
Children of the Night,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Paper Moon,0.6071428571428571,0.0,0.0,0.7142857142857143,0.0,0.4642857142857143,0.10714285714285714,0.2704081632653061
Targets,0.17857142857142858,0.07142857142857142,0.03571428571428571,0.7142857142857143,0.0,0.5,0.0,0.21428571428571427
Convoy,0.6785714285714286,0.5714285714285714,0.9285714285714286,0.2857142857142857,0.03571428571428571,0.03571428571428571,0.6428571428571429,0.4540816326530612
Day of the Dead,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
Memoirs of an Invisible Man,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.1173469387755102
Bingo,0.6428571428571429,0.0,0.0,0.0,0.0,0.25,0.25,0.16326530612244897
Jungle Book,0.17857142857142858,0.0,0.0,0.0,0.10714285714285714,0.35714285714285715,0.03571428571428571,0.09693877551020406
Cold Creek Manor,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183
Underworld,0.10714285714285714,0.9285714285714286,0.8928571428571429,0.25,0.0,0.0,0.0,0.3112244897959184
Demonlover,0.2857142857142857,0.14285714285714285,0.0,0.75,0.07142857142857142,0.5357142857142857,0.07142857142857142,0.26530612244897955
In This World,0.5,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.12244897959183675
Yossi Jagger,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.05612244897959183
Duplex,0.35714285714285715,0.21428571428571427,0.03571428571428571,0.6785714285714286,0.0,0.6071428571428571,0.2857142857142857,0.3112244897959183
Luther,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.09693877551020409
Mambo Italiano,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.11224489795918367
My Life Without Me,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.061224489795918366
Videodrome,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224
Judgment at Nuremberg,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Seven Brides for Seven Brothers,0.6785714285714286,0.35714285714285715,0.03571428571428571,0.5,0.0,0.0,0.2857142857142857,0.2653061224489796
Kiss of the Spider Woman,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.00510204081632653
All the President's Men,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Avalon,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0510204081632653
Beethoven,0.5,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.39285714285714285,0.0,0.03571428571428571,0.15816326530612246
Black Moon Rising,0.17857142857142858,0.6428571428571429,0.8928571428571429,0.5714285714285714,0.0,0.5714285714285714,0.0,0.4081632653061224
Bugsy,0.0,0.03571428571428571,0.0,0.7857142857142857,0.03571428571428571,0.5357142857142857,0.0,0.1989795918367347
Bugsy Malone,0.7857142857142857,0.03571428571428571,0.03571428571428571,0.7857142857142857,0.32142857142857145,0.4642857142857143,0.2857142857142857,0.38775510204081626
Cobra,0.0,0.6071428571428571,0.8214285714285714,0.9285714285714286,0.0,0.5357142857142857,0.0,0.4132653061224489
Consenting Adults,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.025510204081632654
Crying Freeman,0.0,0.75,0.8214285714285714,0.5,0.0,0.5714285714285714,0.0,0.3775510204081632
Tightrope,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Ruby,0.5714285714285714,0.0,0.0,0.2857142857142857,0.03571428571428571,0.5,0.0,0.1989795918367347
Regarding Henry,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.01020408163265306
Love Affair,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.25,0.13775510204081634
Images,0.7142857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.10714285714285714
Eureka,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.025510204081632654
Scrooge,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.02551020408163265
In Cold Blood,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.75,0.03571428571428571,0.5357142857142857,0.0,0.22448979591836737
Yankee Doodle Dandy,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.030612244897959183
Mobsters,0.07142857142857142,0.6785714285714286,0.14285714285714285,0.8571428571428571,0.03571428571428571,0.4642857142857143,0.0,0.32142857142857145
Out of Time,0.5714285714285714,0.0,0.0,0.6785714285714286,0.10714285714285714,0.4642857142857143,0.0,0.2602040816326531
School of Rock,0.75,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.1326530612244898
Mystic River,0.10714285714285714,0.0,0.0,0.17857142857142858,0.10714285714285714,0.42857142857142855,0.0,0.1173469387755102
Intolerable Cruelty,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.10204081632653061
Runaway Jury,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366
Pieces of April,0.6428571428571429,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.12755102040816327
Sylvia,0.6785714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714
Veronica Guerin,0.17857142857142858,0.21428571428571427,0.0,0.6428571428571429,0.0,0.4642857142857143,0.0,0.21428571428571427
Beyond Borders,0.03571428571428571,0.17857142857142858,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.10714285714285714,0.11734693877551018
Radio,0.17857142857142858,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.030612244897959186
Scary Movie 3,0.8214285714285714,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.14795918367346936
Elephant,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.02040816326530612
Impulse,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.02040816326530612
Normal,0.5714285714285714,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.09693877551020406
Shoah,0.0,0.2857142857142857,0.03571428571428571,0.07142857142857142,0.75,0.2857142857142857,0.0,0.2040816326530612
Sweet Sixteen,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03061224489795918
Black Sunday,0.07142857142857142,0.42857142857142855,0.6428571428571429,0.10714285714285714,0.07142857142857142,0.0,0.0,0.18877551020408162
Lipstick,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07653061224489796
Holy Matrimony,0.35714285714285715,0.0,0.10714285714285714,0.35714285714285715,0.0,0.42857142857142855,0.10714285714285714,0.19387755102040818
Frankenstein and the Monster from Hell,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.07653061224489796
Promised Land,0.25,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.04081632653061224
Sherlock Holmes Faces Death,0.10714285714285714,0.6428571428571429,0.17857142857142858,0.7857142857142857,0.0,0.4642857142857143,0.0,0.3112244897959184
Dirt,0.5714285714285714,0.17857142857142858,0.0,0.7142857142857143,0.0,0.5714285714285714,0.10714285714285714,0.30612244897959184
Girlhood,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.061224489795918366
Shattered Glass,0.03571428571428571,0.25,0.0,0.6785714285714286,0.10714285714285714,0.5714285714285714,0.0,0.2346938775510204
Elf,0.4642857142857143,0.35714285714285715,0.03571428571428571,0.9285714285714286,0.2857142857142857,0.0,0.4642857142857143,0.36224489795918363
Love Actually,0.5714285714285714,0.0,0.0,0.0,0.10714285714285714,0.07142857142857142,0.14285714285714285,0.12755102040816327
Father of the Bride,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.09693877551020409
Master and The Far Side of the World,0.17857142857142858,0.03571428571428571,0.07142857142857142,0.17857142857142858,0.32142857142857145,0.9285714285714286,0.07142857142857142,0.25510204081632654
Gothika,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
21 Grams,0.25,0.21428571428571427,0.03571428571428571,0.6785714285714286,0.0,0.6428571428571429,0.03571428571428571,0.2653061224489796
Blindness,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.01020408163265306
Bad Santa,0.5,0.17857142857142858,0.03571428571428571,0.35714285714285715,0.0,0.5357142857142857,0.14285714285714285,0.25
Timeline,0.14285714285714285,0.42857142857142855,0.8214285714285714,0.39285714285714285,0.03571428571428571,0.10714285714285714,0.0,0.2755102040816327
Marquis,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.015306122448979591
Devil's Playground,0.0,0.0,0.0,0.0,0.5714285714285714,0.03571428571428571,0.0,0.08673469387755102
Darkman,0.10714285714285714,0.9642857142857143,0.8571428571428571,0.8928571428571429,0.0,0.39285714285714285,0.0,0.4591836734693877
Dead of Night,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183
Desk Set,0.4642857142857143,0.0,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.08163265306122448
Final Analysis,0.5,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.07653061224489796
Funny Games,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.01020408163265306
New Jack City,0.21428571428571427,0.9642857142857143,0.8928571428571429,0.8214285714285714,0.0,0.5,0.0,0.48469387755102045
Slacker,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.0,0.14285714285714285,0.1173469387755102
WarGames,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Mr. Hobbs Takes a Vacation,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.11224489795918367
Jane Eyre,0.25,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.04591836734693877
Gorky Park,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.5357142857142857,0.0,0.5357142857142857,0.0,0.19387755102040818
Guarding Tess,0.6071428571428571,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.1173469387755102
Hannah and Her Sisters,0.75,0.0,0.0,0.0,0.07142857142857142,0.0,0.17857142857142858,0.14285714285714285
Hoffa,0.0,0.03571428571428571,0.03571428571428571,0.6071428571428571,0.03571428571428571,0.39285714285714285,0.0,0.15816326530612243
House of Cards,0.25,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.05102040816326531
Hudson Hawk,0.32142857142857145,0.7857142857142857,0.8928571428571429,0.10714285714285714,0.14285714285714285,0.17857142857142858,0.07142857142857142,0.35714285714285715
Invasion of the Body Snatchers,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0663265306122449
Lorenzo's Oil,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.02551020408163265
Nowhere to Run,0.0,0.6071428571428571,0.8928571428571429,0.14285714285714285,0.0,0.0,0.0,0.2346938775510204
Only the Lonely,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0663265306122449
Passenger 57,0.25,0.7857142857142857,0.8571428571428571,0.2857142857142857,0.0,0.0,0.0,0.3112244897959183
Project X,0.42857142857142855,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.07653061224489796
Summer School,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.10204081632653061
Silverado,0.10714285714285714,1.0,0.8928571428571429,0.6785714285714286,0.07142857142857142,0.0,0.0,0.3928571428571429
Quick Change,0.5714285714285714,0.0,0.03571428571428571,0.7142857142857143,0.0,0.39285714285714285,0.14285714285714285,0.26530612244897955
Rabid,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224
Radio Flyer,0.17857142857142858,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.030612244897959186
Streets of Fire,0.0,0.6071428571428571,0.8214285714285714,0.14285714285714285,0.0,0.0,0.0,0.22448979591836732
Teen Wolf,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.05102040816326531
Thunderheart,0.07142857142857142,0.0,0.0,0.03571428571428571,0.0,0.42857142857142855,0.0,0.07653061224489796
To Live and Die in L.A.,0.5714285714285714,0.6428571428571429,0.7857142857142857,0.35714285714285715,0.07142857142857142,0.17857142857142858,0.0,0.37244897959183676
Trapped in Paradise,0.35714285714285715,0.0,0.0,0.17857142857142858,0.0,0.39285714285714285,0.10714285714285714,0.1479591836734694
Year of the Dragon,0.5,0.8928571428571429,0.8571428571428571,0.8571428571428571,0.0,0.4642857142857143,0.0,0.5102040816326531
Nothing to Lose,0.39285714285714285,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.03571428571428571,0.6785714285714286,0.17857142857142858,0.5612244897959183
Flying Down to Rio,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.1173469387755102
Leprechaun,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.1173469387755102
Adam's Rib,0.5357142857142857,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.1173469387755102
King of Hearts,0.2857142857142857,0.10714285714285714,0.0,0.21428571428571427,0.10714285714285714,0.32142857142857145,0.10714285714285714,0.16326530612244897
Naked Lunch,0.10714285714285714,0.0,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.03061224489795918
Grass,0.0,0.0,0.0,0.0,0.4642857142857143,0.0,0.0,0.0663265306122449
Things to Come,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
In America,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Honey,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.14285714285714285,0.07653061224489796
Big Fish,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.00510204081632653
Something's Gotta Give,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.0,0.14285714285714285,0.1173469387755102
Stuck on You,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.09183673469387754
Girl with a Pearl Earring,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
Mona Lisa Smile,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.00510204081632653
Calendar Girls,0.42857142857142855,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142
House of Sand and Fog,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0510204081632653
Monster,0.07142857142857142,0.0,0.0,0.03571428571428571,0.07142857142857142,0.42857142857142855,0.0,0.08673469387755102
Cold Mountain,0.14285714285714285,0.03571428571428571,0.0,0.14285714285714285,0.03571428571428571,0.32142857142857145,0.0,0.09693877551020409
Paycheck,0.07142857142857142,0.8571428571428571,0.8571428571428571,0.32142857142857145,0.0,0.0,0.0,0.3010204081632653
Teacher's Pet,0.0,0.21428571428571427,0.03571428571428571,0.8214285714285714,0.17857142857142858,0.0,0.07142857142857142,0.18877551020408162
Torque,0.0,0.9285714285714286,0.9285714285714286,0.9642857142857143,0.03571428571428571,0.5357142857142857,0.0,0.4846938775510204
Osama,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.04081632653061224
Wuthering Heights,0.35714285714285715,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.06122448979591837
Odds Against Tomorrow,0.25,0.0,0.0,0.6428571428571429,0.03571428571428571,0.4642857142857143,0.0,0.1989795918367347
Ship of Fools,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.015306122448979591
Real Men,0.75,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14795918367346936
Buster,0.6071428571428571,0.35714285714285715,0.0,0.42857142857142855,0.0,0.5,0.17857142857142858,0.2959183673469387
Jane Eyre,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571
Bonjour tristesse,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.01020408163265306
The Pick-up Artist,0.7142857142857143,0.10714285714285714,0.03571428571428571,0.6071428571428571,0.03571428571428571,0.4642857142857143,0.10714285714285714,0.2959183673469388
Where the Boys Are,0.75,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.12244897959183673
My Darling Clementine,0.0,0.39285714285714285,0.5357142857142857,0.6071428571428571,0.10714285714285714,0.0,0.0,0.2346938775510204
People Will Talk,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.10714285714285714
I Was a Male War Bride,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.09183673469387754
Divorce American Style,0.75,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.12244897959183673
To Have and Have Not,0.10714285714285714,0.21428571428571427,0.0,0.10714285714285714,0.21428571428571427,0.5,0.0,0.16326530612244897
Dark Passage,0.35714285714285715,0.0,0.0,0.7142857142857143,0.10714285714285714,0.6071428571428571,0.0,0.25510204081632654
They Drive by Night,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.030612244897959183
D.O.A.,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.061224489795918366
Where Angels Trouble Follows,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.11224489795918369
Heat and Dust,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0510204081632653
King David,0.03571428571428571,1.0,0.8214285714285714,0.39285714285714285,0.0,0.25,0.03571428571428571,0.36224489795918363
Chitty Chitty Bang Bang,0.75,0.03571428571428571,0.0,0.8214285714285714,0.03571428571428571,0.21428571428571427,0.39285714285714285,0.32142857142857145
Plaza Suite,0.2857142857142857,0.0,0.0,0.0,0.0,0.03571428571428571,0.17857142857142858,0.07142857142857142
The Butterfly Effect,0.5714285714285714,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.09183673469387754
Touching the Void,0.0,0.0,0.0,0.0,0.75,0.21428571428571427,0.0,0.13775510204081634
Miracle,0.17857142857142858,0.0,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715,0.08673469387755103
Who's the,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.09183673469387754
Trespass,0.10714285714285714,0.5,0.8928571428571429,0.5,0.0,0.5357142857142857,0.0,0.36224489795918363
Thirteen,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.08673469387755102
Foolish Wives,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
Best Defense,0.5714285714285714,0.10714285714285714,0.0,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.1887755102040816
50 First Dates,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.11224489795918369
Face,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.1173469387755102
The Diary of Anne Frank,0.5,0.25,0.10714285714285714,0.10714285714285714,0.0,0.25,0.03571428571428571,0.17857142857142858
King Solomon's Mines,0.6785714285714286,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.10714285714285714,0.16326530612244897
Raw Deal,0.0,0.7857142857142857,0.6428571428571429,0.21428571428571427,0.0,0.0,0.0,0.2346938775510204
Mr. Chips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fire Birds,0.0,0.7142857142857143,0.7857142857142857,0.17857142857142858,0.17857142857142858,0.10714285714285714,0.0,0.2806122448979592
EuroTrip,0.35714285714285715,0.0,0.0,0.0,0.10714285714285714,0.21428571428571427,0.21428571428571427,0.12755102040816327
